12;13;12;12;13;12;13;12;12;12
12;14;12;12;13;12;13;12;15;12
1684;1587;1566;1548;1565;1559;1545;1572;1555;1606
1717;1598;1585;1563;1578;1571;1566;1579;1581;1619
44422;40103;43914;36098;37426;35951;36105;36232;36035;36326
44694;40363;44132;36297;37747;36224;36264;36510;36232;36541
44883;40539;44308;36456;37894;36372;36424;36665;36384;36694
