8;8;8;8;8;8;8;8;8;8
8;7;8;9;9;8;9;9;9;9
9;10;12;9;10;10;9;9;9;10
9;11;12;10;10;11;11;11;9;11
1585;1588;1628;1578;1618;1607;1584;1559;1601;1577
1607;1598;1647;1590;1643;1620;1601;1567;1609;1587
21813;19091;19192;19115;19159;19110;19042;19038;19250;19176
22536;19274;19347;19260;19301;19307;19210;19202;19392;19300
38622;34322;34425;34356;35052;34331;34282;34300;34413;34320
38790;34474;34574;34505;35213;34485;34438;34457;34566;34474
