9;9;9;9;9;9;9;9;11;9
11;10;9;9;9;9;16;9;11;9
16;15;16;15;16;16;16;16;16;15
18;16;19;16;16;16;17;16;19;16
7423;6404;6360;6425;6428;6406;6432;6408;6411;6450
7531;6522;6459;6522;6537;6529;6526;6493;6519;6560
38101;31330;31155;31420;31296;31350;31232;31326;31304;31440
38225;31460;31239;31498;31395;31498;31362;31443;31492;31576
38375;31612;31404;31649;31548;31652;31515;31592;31647;31725
