1,1.53,1.56,1.59,1.52,1.51,1.52,1.50,1.55,1.57,1.55,1.54,1.56,1.52,1.52,1.57,1.52,1.54,1.51,1.55,1.54
2,1.50,1.51,1.48,1.50,1.48,1.55,1.46,1.49,1.54,1.50,1.55,1.51,1.49,1.49,1.51,1.49,1.49,1.46,1.51,1.52
4,1.50,1.51,1.49,1.50,1.48,1.47,1.43,1.51,1.55,1.49,1.53,1.50,1.50,1.49,1.52,1.49,1.49,1.46,1.51,1.51
8,1.52,1.52,1.50,1.50,1.49,1.46,1.47,1.51,1.55,1.53,1.56,1.49,1.51,1.52,1.53,1.50,1.50,1.47,1.55,1.52
16,1.63,1.64,1.65,1.64,1.63,1.60,1.58,1.65,1.68,1.69,1.67,1.58,1.64,1.65,1.68,1.63,1.63,1.60,1.67,1.67
32,1.65,1.67,1.65,1.63,1.62,1.63,1.62,1.63,1.66,1.64,1.65,1.62,1.67,1.68,1.65,1.62,1.66,1.63,1.68,1.65
64,1.86,1.89,1.90,1.93,2.05,1.83,1.84,1.92,1.98,1.92,1.95,1.87,1.97,1.95,1.98,1.93,1.92,2.01,1.97,2.01
128,2.03,2.05,2.01,2.10,2.13,1.99,2.01,2.06,2.14,2.07,2.11,2.02,2.08,2.06,2.14,2.08,2.07,2.16,2.12,2.16
256,2.25,2.27,2.25,2.29,2.40,2.22,2.24,2.29,2.40,2.28,2.33,2.25,2.31,2.30,2.37,2.32,2.29,2.37,2.33,2.38
512,2.49,2.51,2.53,2.51,2.61,2.47,2.47,2.53,2.62,2.52,2.58,2.52,2.54,2.51,2.60,2.56,2.52,2.62,2.58,2.62
1024,2.90,2.93,2.88,2.97,3.07,2.92,2.89,2.98,3.04,2.93,3.01,2.89,2.97,2.96,3.04,2.99,3.01,3.07,3.01,3.08
2048,3.89,3.87,3.88,3.92,4.09,3.89,3.87,3.93,4.07,3.91,4.01,3.91,4.02,3.94,4.03,4.01,3.94,4.08,4.05,4.11
4096,5.76,5.62,5.65,5.68,5.90,5.67,5.62,5.68,5.94,5.67,5.90,5.67,5.76,5.74,5.86,5.91,5.74,5.91,5.92,5.94
8192,8.92,8.80,8.99,8.83,9.05,8.86,8.76,8.85,9.22,8.80,8.99,8.82,9.11,8.83,9.15,9.17,8.84,8.95,9.19,9.14
16384,14.61,14.60,14.70,14.64,14.51,14.56,14.64,14.61,14.58,14.62,14.53,14.68,14.72,14.59,14.49,14.45,14.49,14.54,14.76,14.64
32768,25.91,25.78,25.98,25.54,25.30,25.55,25.93,25.68,25.59,25.81,25.48,25.91,25.82,25.74,25.52,25.51,25.58,25.46,25.88,25.83
65536,53.63,53.74,54.47,52.96,53.19,52.79,54.77,53.74,53.00,53.25,53.19,53.61,53.65,53.67,53.60,54.00,53.12,52.66,53.52,53.53
131072,94.69,94.02,95.54,92.50,92.97,93.31,96.05,94.72,93.02,94.16,92.87,93.98,94.59,93.64,93.41,93.46,94.18,91.84,94.18,94.49
262144,238.55,236.07,242.13,231.46,233.71,231.93,242.70,238.95,233.87,235.22,232.74,237.47,236.35,241.42,235.70,237.15,237.88,232.45,235.94,234.81
524288,497.94,490.04,498.74,484.66,481.26,479.56,518.79,484.74,489.08,496.58,486.92,501.13,495.84,487.58,484.92,497.70,481.33,482.60,491.70,483.95
1048576,1212.22,1210.19,1210.46,1210.34,1191.49,1199.41,1215.77,1213.08,1224.71,1227.19,1203.09,1235.98,1214.23,1222.44,1215.42,1221.05,1197.87,1190.13,1215.93,1217.43
