1,0.77,0.81,0.83,0.87,0.84,0.96,0.92,0.81,0.81,0.78,0.75,0.81,0.77,0.79,0.92,0.73,0.83,0.87,0.79,0.84
2,0.76,0.78,0.88,0.85,0.86,0.93,0.91,0.76,0.78,0.78,0.75,0.80,0.75,0.77,0.89,0.72,0.82,0.81,0.79,0.81
4,0.77,0.77,0.85,0.83,0.93,0.93,0.91,0.81,0.83,0.80,0.78,0.77,0.76,0.79,0.86,0.73,0.77,0.80,0.79,0.82
8,0.79,0.76,0.82,0.77,0.88,0.84,0.80,0.83,0.91,0.78,0.76,0.75,0.77,0.78,0.79,0.76,0.75,0.79,0.78,0.77
16,0.78,0.78,0.82,0.80,0.87,0.78,0.78,0.78,0.89,0.78,0.80,0.76,0.77,0.77,0.78,0.78,0.77,0.80,0.77,0.76
32,0.79,0.79,0.84,0.81,0.89,0.79,0.80,0.80,0.90,0.80,0.80,0.78,0.79,0.81,0.79,0.82,0.78,0.81,0.80,0.76
64,0.91,0.88,0.93,0.90,0.92,0.88,0.87,0.95,0.98,0.90,0.88,0.87,0.88,0.88,0.89,0.91,0.87,0.99,0.89,0.92
128,1.05,1.06,1.11,1.03,1.04,1.11,1.07,1.11,1.16,1.03,1.15,1.01,1.03,1.11,1.06,1.05,1.08,1.04,1.04,1.04
256,1.22,1.29,1.30,1.24,1.24,1.26,1.24,1.28,1.31,1.27,1.24,1.24,1.25,1.25,1.30,1.24,1.26,1.32,1.26,1.17
512,1.36,1.41,1.37,1.34,1.36,1.39,1.36,1.37,1.38,1.37,1.36,1.34,1.36,1.36,1.38,1.38,1.37,1.38,1.39,1.28
1024,1.58,1.64,1.61,1.55,1.60,1.62,1.57,1.62,1.62,1.62,1.60,1.58,1.58,1.58,1.64,1.58,1.61,1.64,1.58,1.52
2048,1.49,1.53,1.56,1.44,1.54,1.50,1.50,1.57,1.58,1.55,1.51,1.49,1.49,1.49,1.58,1.50,1.48,1.57,1.48,1.48
4096,1.97,1.97,2.02,1.97,2.01,1.96,1.97,1.99,2.00,2.00,1.97,1.96,1.99,1.97,2.04,1.97,1.97,2.00,1.96,1.97
8192,3.23,3.31,3.26,3.33,3.37,3.29,3.29,3.35,3.32,3.31,3.31,3.30,3.30,3.31,3.22,3.28,3.31,3.29,3.23,3.27
16384,6.16,6.22,6.39,6.10,6.34,7.53,6.81,6.33,7.24,6.52,7.17,6.17,6.46,6.49,6.15,6.48,6.42,6.40,6.13,6.31
32768,12.72,13.00,12.99,12.77,13.21,12.83,12.97,13.05,13.14,12.91,12.87,12.86,12.96,12.80,12.86,12.83,12.80,12.84,12.76,13.03
65536,25.81,26.32,26.46,25.93,26.79,26.85,26.16,26.45,26.48,26.13,26.10,26.36,26.36,26.07,25.97,26.11,25.95,25.92,25.94,26.21
131072,52.20,52.62,53.04,52.22,53.75,52.68,52.98,53.21,52.99,52.77,52.42,52.76,52.56,52.60,52.47,52.37,52.34,52.24,52.24,52.66
262144,373.70,373.60,354.39,360.32,353.36,352.00,353.40,377.89,371.19,353.69,371.86,373.56,368.73,369.31,360.89,366.33,368.19,350.37,378.03,365.99
524288,672.05,677.40,650.09,653.35,648.70,649.72,652.13,692.56,648.55,647.77,680.86,684.00,678.33,679.01,649.65,676.28,646.59,643.64,688.35,676.33
1048576,1289.93,1294.01,1292.04,1299.70,1295.47,1289.32,1296.73,1306.23,1295.35,1291.27,1294.05,1294.15,1289.87,1291.71,1290.46,1291.52,1286.62,1282.46,1289.88,1293.43
