1,12.25,12.26,12.24,12.24,12.23,12.29,12.30,12.33,12.27,12.26,12.27,12.32,12.25,12.25,12.24,12.29,12.27,12.36,12.23,1129.20
2,12.17,12.17,12.17,12.15,12.16,12.22,12.19,12.17,12.20,12.18,12.21,12.18,12.18,12.17,12.18,12.20,12.20,12.15,12.21,1129.20
4,12.24,12.34,12.22,12.22,12.22,12.34,12.36,12.26,12.25,12.23,12.31,12.33,12.32,12.21,12.23,12.39,12.30,12.24,12.28,1129.20
8,12.16,12.18,12.18,12.21,12.18,12.28,12.17,12.19,12.21,12.45,12.24,12.21,12.21,12.18,12.21,12.24,12.21,12.15,12.30,1129.20
16,12.23,12.21,12.20,12.19,12.19,12.22,12.28,12.25,12.20,12.20,12.34,12.22,12.30,12.20,12.22,12.27,12.27,12.22,12.23,1129.20
32,12.58,12.63,12.59,12.56,12.57,12.57,12.58,12.58,12.60,12.57,12.63,12.59,12.60,12.56,12.58,12.62,12.62,12.63,12.60,1129.20
64,16.83,16.79,16.77,16.77,16.79,16.83,16.83,16.82,16.84,16.76,16.84,16.85,16.80,16.80,16.86,16.84,16.84,16.79,16.83,1129.20
128,15.50,15.56,15.51,15.54,15.51,15.59,15.52,15.49,15.54,15.53,15.54,15.52,15.54,15.52,15.77,15.54,15.58,15.50,15.57,1129.20
256,18.32,18.29,18.29,18.30,18.27,18.29,18.28,18.27,18.35,18.27,18.32,18.32,18.32,18.26,18.33,18.35,18.32,18.40,18.30,1129.20
512,19.44,19.42,19.41,19.44,19.40,19.43,19.37,19.43,19.43,19.45,19.43,19.49,19.49,19.38,19.54,19.47,19.44,19.43,19.39,1129.20
1024,21.49,21.53,21.50,21.54,21.51,21.63,21.48,21.49,21.55,21.56,21.57,21.53,21.59,21.57,21.79,21.68,21.62,21.56,21.56,1129.20
2048,30.52,30.19,30.21,30.14,30.30,30.50,30.20,30.46,30.28,30.41,30.24,30.17,30.42,30.70,30.39,30.18,30.44,30.27,30.46,1129.20
4096,44.90,44.10,44.80,44.62,45.07,45.97,44.40,44.31,44.52,44.60,44.30,44.02,44.63,45.87,45.25,44.37,44.53,45.18,44.26,1129.20
8192,58.86,58.27,58.07,58.08,57.58,58.11,58.61,58.55,57.86,57.77,57.90,58.13,57.95,59.63,58.13,58.03,58.19,58.15,58.76,1129.20
16384,76.71,76.29,75.90,75.78,75.07,75.85,76.51,76.21,75.61,75.31,75.52,76.00,75.11,77.78,75.64,76.01,75.91,75.62,76.45,1129.20
32768,103.76,103.69,103.13,103.10,102.22,102.68,104.09,103.33,103.25,102.68,103.20,103.41,102.34,104.70,102.56,103.37,103.86,102.67,103.19,1129.20
65536,153.29,153.48,152.69,154.36,151.88,152.81,153.37,152.92,153.08,152.26,152.39,152.62,152.26,153.92,152.54,153.09,153.25,152.43,153.17,1129.20
131072,240.50,239.26,239.68,239.76,239.09,241.71,239.36,239.79,239.82,238.85,238.95,240.19,239.40,240.53,239.65,239.65,240.54,239.04,240.46,1129.20
262144,343.57,343.60,343.37,342.90,343.70,343.87,343.25,342.94,343.39,343.36,343.43,342.94,343.10,343.89,343.53,343.53,343.12,343.22,344.61,1129.20
524288,607.20,606.50,606.72,606.88,606.04,606.90,606.02,606.04,605.88,605.79,606.01,605.34,606.35,606.89,607.13,607.05,606.51,606.78,606.59,1129.20
1048576,1129.62,1128.99,1128.56,1129.31,1128.64,1129.29,1127.91,1128.45,1128.36,1127.96,1128.05,1127.52,1129.22,1130.13,1129.36,1129.34,1128.91,1128.74,1129.20,1129.20
