1,12.70,11.18,13.03,13.14,15.94,17.95,11.69,11.16,21.42,12.59,12.94,11.66,13.57,12.89,11.38,11.36,11.15,14.73,11.20,11.08
2,26.93,21.09,21.73,15.69,17.59,17.93,13.18,13.33,21.24,15.01,21.42,25.12,13.19,23.64,13.53,22.25,12.86,14.37,13.35,13.66
4,15.00,14.11,14.53,18.91,20.62,16.82,25.10,16.01,13.27,24.27,26.16,13.96,28.28,15.23,20.46,15.59,24.20,13.01,24.97,20.55
8,13.27,13.43,15.50,13.30,16.67,22.45,13.54,14.72,13.63,15.40,16.35,21.24,13.76,16.21,17.02,13.35,14.46,14.88,19.19,13.40
16,13.84,13.86,14.91,24.82,14.58,13.59,15.82,14.69,14.35,15.14,13.83,13.69,21.10,15.05,17.78,14.87,23.24,13.51,18.81,14.84
32,13.76,13.40,13.31,15.14,13.35,13.67,13.00,13.65,13.81,13.83,13.82,13.86,13.29,13.55,13.49,14.17,14.73,13.34,13.68,13.61
64,13.27,12.44,12.89,12.50,13.23,13.10,12.99,13.63,13.65,13.46,13.51,13.31,12.93,13.37,13.42,13.85,13.47,13.01,13.39,13.53
128,14.25,11.89,12.25,12.32,12.45,12.62,12.91,13.03,13.00,12.68,12.62,12.29,12.22,12.60,12.70,13.19,12.78,12.31,12.80,12.92
256,13.91,13.13,15.69,13.52,15.24,14.03,13.37,13.50,13.84,13.58,13.12,12.92,13.44,13.30,13.04,13.08,13.17,13.23,13.27,12.80
512,13.84,13.89,14.49,12.97,14.40,13.52,13.90,13.92,14.00,13.08,13.60,14.05,13.31,15.56,13.27,13.27,13.04,13.29,13.80,13.15
1024,16.24,16.22,15.33,14.75,16.03,15.66,16.11,17.45,16.47,15.84,18.22,17.29,16.63,16.83,15.35,18.06,15.85,15.08,17.54,15.10
2048,21.94,21.95,25.18,25.63,23.87,24.57,23.60,22.41,22.35,22.85,23.87,23.99,23.72,22.83,23.52,22.83,24.96,25.62,24.39,22.18
4096,37.40,36.60,40.47,37.38,39.19,37.89,41.83,38.01,35.54,38.52,36.55,38.90,37.54,37.52,36.50,37.00,36.18,37.27,39.01,36.56
8192,69.30,68.35,72.70,72.64,81.66,72.49,71.71,67.53,68.00,70.42,67.95,81.30,74.01,68.80,71.61,67.24,69.68,69.96,68.94,67.28
16384,158.71,168.44,203.31,183.47,146.48,181.22,153.42,128.60,127.31,135.86,256.86,146.82,162.49,194.54,168.14,126.48,198.13,229.61,248.29,129.86
32768,266.46,270.32,276.01,273.08,296.75,265.04,283.11,302.72,281.44,287.46,275.56,269.05,272.31,271.46,273.61,320.05,273.01,273.91,271.31,284.84
65536,482.59,489.04,507.54,494.40,491.44,487.25,498.02,485.79,489.15,492.65,488.29,503.83,486.50,488.46,495.47,482.01,515.60,499.78,495.44,481.27
131072,1039.43,1036.54,1082.21,1068.34,1032.64,1062.42,1065.02,1068.17,1062.93,1048.85,1050.56,1087.61,1060.37,1034.64,1055.19,1081.42,1051.61,1045.71,1048.25,1035.54
262144,4049.64,3990.98,3987.59,4100.36,3993.17,3921.31,3982.40,4081.75,4084.39,4142.95,4037.96,3939.21,4057.46,4055.13,4012.68,4066.93,4043.66,4073.75,4095.53,4110.56
524288,8626.36,8594.35,8542.76,8538.29,8560.24,8473.98,8685.13,8641.71,8768.24,8677.48,8737.17,8675.71,8721.91,8700.59,8475.55,8662.52,8546.35,8729.77,8720.51,8684.19
1048576,17812.68,17754.00,17848.22,17803.88,17759.67,17787.92,17907.25,18085.51,17991.51,17871.75,17950.12,17972.81,17956.79,18058.00,18050.37,17905.02,17862.04,17987.69,18002.98,17853.14
