1,6.36,6.79,6.71,6.88,6.65,6.66,6.92,6.82,6.80,6.73,6.64,6.69,6.72,6.79,6.46,9.03,6.59,6.74,6.60,6.79
2,6.27,6.71,6.62,6.75,6.73,6.76,6.78,6.74,6.71,6.66,6.75,6.72,6.84,6.89,6.43,8.81,6.61,6.66,6.67,6.70
4,7.37,7.16,7.59,7.62,7.79,7.61,7.74,7.78,7.27,7.15,7.43,7.06,6.96,7.65,7.47,7.34,7.37,7.28,6.83,7.12
8,7.62,7.95,7.47,7.50,7.69,7.69,7.57,7.79,7.83,7.74,7.85,7.86,7.91,7.91,7.84,7.37,7.72,7.79,7.74,7.90
16,7.88,8.29,7.52,7.57,8.08,10.04,7.61,10.38,8.08,8.07,8.24,8.29,8.03,8.17,8.05,7.74,10.38,23.68,7.98,10.74
32,7.81,8.11,7.45,7.39,7.84,8.16,7.50,12.93,8.04,7.82,8.06,8.04,9.68,8.02,7.84,7.78,7.91,9.94,7.77,21.69
64,7.88,7.86,7.77,17.18,7.77,8.81,7.95,10.94,7.76,12.08,19.14,7.76,18.46,25.01,7.71,7.76,7.96,14.84,7.60,10.78
128,26.65,7.79,7.63,9.17,14.00,27.80,20.25,14.17,27.67,11.78,20.43,20.17,20.86,19.53,14.58,15.59,18.20,8.31,7.64,25.43
256,11.02,16.98,20.01,16.77,12.29,9.61,10.79,8.41,10.28,18.42,8.49,13.59,15.25,8.41,14.96,19.99,21.08,12.56,27.39,8.91
512,10.28,13.99,15.22,8.92,9.20,8.83,12.60,8.96,10.46,8.89,8.69,15.24,9.07,9.79,10.42,10.16,8.92,8.69,11.66,8.63
1024,10.76,11.53,12.01,11.24,10.82,10.82,11.23,11.10,11.19,10.59,10.20,12.45,11.33,10.88,10.68,11.27,10.75,10.77,13.74,10.30
2048,14.73,14.61,14.78,14.76,14.37,14.68,14.41,14.19,14.79,14.72,14.45,14.70,14.27,14.66,15.19,14.47,14.54,14.18,14.55,14.74
4096,24.06,23.09,24.61,25.21,23.65,23.74,23.70,23.22,24.07,23.95,23.19,22.49,22.96,24.05,24.72,23.53,23.89,23.71,23.83,23.79
8192,45.61,44.98,46.63,46.21,45.49,45.72,43.33,45.13,46.55,45.74,44.30,42.85,44.36,46.47,47.10,45.47,46.39,44.33,45.42,44.07
16384,88.19,91.69,93.83,90.74,91.29,91.13,87.68,88.10,92.37,91.14,87.94,87.60,88.46,89.43,94.14,87.73,94.29,88.10,91.99,89.11
32768,174.60,177.29,180.01,176.22,180.04,176.64,172.83,174.99,174.92,175.55,169.75,171.07,174.12,176.64,181.53,170.90,180.83,171.34,179.63,172.46
65536,330.67,334.17,336.84,343.66,334.18,328.89,328.05,332.28,336.15,341.80,326.12,324.31,327.24,333.19,339.53,330.05,336.83,331.18,339.49,334.33
131072,717.68,727.13,740.58,739.07,733.82,714.83,720.36,723.87,731.87,732.94,722.35,719.43,731.09,720.50,731.27,727.02,732.28,731.41,738.83,731.55
262144,2933.46,2943.73,2892.19,2824.44,2937.63,2939.62,2962.36,2939.23,2920.86,2792.45,2979.74,2915.95,2913.07,2970.67,2928.91,2896.05,2898.97,2974.24,2893.82,2886.16
524288,6016.46,6051.08,6073.65,5855.62,6063.89,6000.83,6030.17,6031.53,5998.12,5834.31,6107.64,5985.91,6000.07,6031.27,5899.66,5986.15,6007.16,5858.49,6020.87,5975.53
1048576,12467.97,12588.44,12622.23,12399.20,12590.81,12473.42,12568.38,12653.15,12472.33,12272.33,12801.68,12586.90,12492.37,12559.38,12457.77,12473.97,12627.92,12311.42,12499.61,12469.16
