1,7.13,7.69,7.74,8.01,8.30,9.39,7.85,7.24,9.42,7.81,7.16,8.48,7.19,8.26,8.24,8.28,7.86,8.07,8.24,7.76
2,7.23,7.58,7.66,7.74,7.66,8.89,7.59,7.32,8.35,7.38,7.13,8.53,7.13,8.11,7.68,7.98,7.74,7.98,8.48,7.63
4,7.20,7.87,8.12,8.03,7.91,8.68,8.07,8.20,8.58,7.84,7.44,8.58,7.77,7.95,7.75,8.53,8.30,8.48,8.35,8.02
8,7.72,8.01,7.83,7.83,7.73,7.91,7.88,7.77,7.78,7.90,7.88,8.01,7.93,7.73,7.58,8.10,8.19,8.31,7.31,7.79
16,7.75,8.27,7.89,7.75,7.58,7.82,7.79,7.70,7.66,7.86,8.24,7.81,7.88,7.16,6.89,8.01,7.18,8.15,7.31,7.50
32,8.47,8.92,8.69,8.67,8.70,8.66,8.47,8.56,8.62,8.75,9.07,8.64,8.78,8.12,7.85,8.94,8.30,9.00,8.41,8.22
64,8.36,9.13,8.20,8.84,8.14,8.79,8.53,8.70,8.76,8.75,9.15,8.82,9.10,8.36,8.17,9.08,8.36,9.01,8.96,7.97
128,8.89,9.70,9.17,9.82,8.88,9.76,8.94,9.72,9.76,9.63,9.90,9.63,9.09,9.45,9.36,9.65,9.75,9.69,9.91,8.96
256,10.63,10.68,11.10,10.61,10.64,10.56,10.43,10.74,10.79,10.56,10.68,10.58,10.61,10.46,10.33,10.69,10.54,10.51,10.54,11.05
512,11.24,10.92,10.94,10.87,10.91,10.91,10.89,10.84,10.84,10.76,10.89,10.70,10.93,10.61,10.53,10.84,10.77,10.78,10.81,10.83
1024,11.53,11.71,11.74,11.82,11.44,11.76,11.54,11.75,11.73,11.53,11.73,11.56,11.87,11.50,11.46,11.71,11.57,11.62,11.44,11.52
2048,13.35,13.55,13.56,13.71,13.16,13.63,12.99,13.55,13.63,14.64,13.75,13.23,13.47,13.24,13.87,13.26,13.14,13.66,13.34,13.02
4096,19.36,18.79,18.57,18.75,18.17,20.40,18.56,23.50,21.87,21.42,18.82,18.01,18.50,19.28,22.70,22.58,18.87,23.54,18.23,19.86
8192,34.90,33.46,34.94,35.08,34.64,35.41,33.03,33.28,32.69,31.73,36.44,34.58,35.56,35.35,31.32,32.24,34.51,31.89,34.14,34.27
16384,56.34,59.63,59.51,57.94,57.57,54.60,58.70,57.64,61.45,57.60,61.86,60.92,56.53,58.04,57.11,57.77,59.35,57.88,60.82,57.72
32768,107.13,109.81,110.43,114.37,106.57,104.34,110.52,110.10,109.51,110.18,108.07,111.14,110.12,112.02,112.11,109.34,114.57,111.48,110.84,110.94
65536,272.40,273.35,272.63,268.70,273.30,275.20,274.37,278.58,269.85,286.38,272.56,277.32,278.19,277.74,271.57,280.33,270.18,281.48,270.53,284.15
131072,556.84,550.22,545.24,544.74,551.44,557.06,570.51,562.93,553.51,579.18,550.19,561.85,570.68,578.32,558.75,575.76,562.87,575.08,567.02,577.86
262144,1127.27,1096.08,1087.39,1110.31,1127.09,1101.91,1149.88,1109.31,1113.61,1200.04,1114.38,1153.24,1167.65,1163.46,1179.66,1152.54,1155.22,1181.16,1193.81,1163.53
524288,2288.12,2271.26,2274.81,2316.80,2308.69,2314.33,2366.27,2291.28,2345.42,2465.21,2321.51,2436.80,2357.81,2332.75,2425.87,2383.82,2405.19,2351.10,2481.18,2467.75
1048576,4565.09,4658.48,4649.42,4662.29,4740.59,4722.19,4544.94,4641.97,4720.09,4935.37,4553.57,4739.00,4643.50,4825.16,4698.18,4684.66,4802.27,4691.86,4721.50,4814.44
