1,2.68,2.20,2.36,2.35,2.29,2.23,2.45,2.37,2.44,2.30,2.60,2.32,2.40,2.64,2.61,2.36,2.61,2.31,2.18,2.33
2,2.60,2.16,2.25,2.44,2.28,2.21,2.37,2.34,2.35,2.32,2.48,2.26,2.33,2.54,2.49,2.33,2.54,2.28,2.18,2.24
4,2.66,2.26,2.26,2.43,2.30,2.24,2.39,2.35,2.40,2.31,2.54,2.26,2.37,2.58,2.54,2.35,2.57,2.28,2.19,2.31
8,2.57,2.18,2.22,2.35,2.22,2.20,2.30,2.27,2.35,2.28,2.47,2.21,2.32,2.56,2.49,2.28,2.49,2.26,2.18,2.22
16,2.51,2.16,2.18,2.31,2.24,2.17,2.32,2.24,2.33,2.26,2.44,2.18,2.28,2.50,2.44,2.25,2.42,2.27,2.19,2.23
32,2.66,2.53,2.51,2.61,2.57,2.51,2.58,2.54,2.62,2.55,2.67,2.49,2.55,2.72,2.70,2.57,2.69,2.56,2.46,2.57
64,2.80,2.76,2.71,2.75,2.73,2.69,2.77,2.72,2.75,2.74,2.81,2.69,2.78,2.84,2.85,2.71,2.82,2.69,2.72,2.71
128,3.25,3.22,3.19,3.24,3.23,3.22,3.21,3.20,3.19,3.24,3.29,3.20,3.20,3.27,3.32,3.20,3.29,3.22,3.19,3.22
256,3.40,3.41,3.33,3.40,3.43,3.39,3.39,3.43,3.37,3.44,3.44,3.40,3.36,3.43,3.47,3.45,3.42,3.36,3.41,3.42
512,3.62,3.63,3.61,3.62,3.59,3.64,3.64,3.64,3.55,3.64,3.66,3.63,3.61,3.65,3.64,3.60,3.65,3.59,3.63,3.62
1024,4.20,4.29,4.19,4.21,4.23,4.26,4.23,4.23,4.17,4.24,4.24,4.24,4.18,4.24,4.20,4.20,4.22,4.21,4.23,4.24
2048,5.35,5.39,5.46,5.39,5.45,5.40,5.49,5.36,5.31,5.38,5.38,5.37,5.44,5.39,5.35,5.33,5.40,5.36,5.39,5.50
4096,7.31,7.39,7.47,7.38,7.45,7.41,7.55,7.35,7.27,7.37,7.32,7.35,7.43,7.37,7.36,7.28,7.33,7.37,7.35,7.61
8192,10.40,10.49,10.61,10.51,10.58,10.47,10.66,10.41,10.28,10.46,10.47,10.42,10.50,10.43,10.40,10.33,10.40,10.48,10.44,10.70
16384,19.78,20.78,20.27,20.20,20.22,20.42,20.57,19.94,20.62,19.97,19.72,20.20,19.98,20.12,19.84,20.44,19.59,20.53,19.91,19.99
32768,32.34,33.18,32.27,31.83,32.15,31.57,32.45,32.17,32.35,31.60,31.50,31.91,31.93,31.97,31.50,31.66,32.01,32.10,31.44,31.17
65536,55.43,60.44,57.06,56.75,56.97,52.72,58.55,58.07,57.54,56.75,56.53,57.60,56.58,56.61,56.54,57.68,57.13,56.47,54.65,56.75
131072,101.53,111.44,106.32,106.19,107.28,99.10,109.74,108.02,108.04,106.79,107.59,106.77,107.00,106.27,105.22,107.77,107.28,107.75,98.61,106.71
262144,178.30,194.55,190.51,189.44,192.15,182.11,195.34,192.54,192.68,190.53,191.65,192.18,192.31,189.22,190.39,191.92,191.83,190.44,180.74,189.20
524288,353.87,379.88,364.21,369.63,362.79,360.70,383.32,372.09,375.40,374.51,375.54,376.93,376.42,359.72,376.42,368.22,377.28,375.61,361.76,361.40
1048576,614.12,657.35,648.27,629.16,661.29,618.36,676.02,679.14,660.79,643.93,648.03,670.71,669.60,635.21,626.66,637.55,643.96,653.75,639.11,622.50
