1,2.29,2.32,2.25,2.33,2.38,2.29,2.33,2.36,2.39,2.32,2.36,2.30,2.41,2.34,2.36,2.33,2.35,2.33,2.39,1351.65
2,2.28,2.45,2.28,2.35,2.38,2.32,2.33,2.38,2.38,2.41,2.35,2.35,2.53,2.33,2.38,2.34,2.37,2.46,2.41,1351.65
4,2.25,2.33,2.28,2.32,2.37,2.33,2.33,2.33,2.40,2.32,2.39,2.40,2.40,2.38,2.38,2.37,2.39,2.40,2.41,1351.65
8,2.24,2.31,2.25,2.31,2.41,2.28,2.30,2.33,2.37,2.29,2.36,2.36,2.40,2.33,2.37,2.37,2.35,2.33,2.38,1351.65
16,2.25,2.32,2.28,2.33,2.36,2.33,2.33,2.36,2.45,2.34,2.37,2.38,2.40,2.35,2.38,2.35,2.36,2.34,2.39,1351.65
32,2.66,2.74,2.66,2.75,2.76,2.69,2.72,2.70,2.78,2.71,2.75,2.78,2.79,2.71,2.77,2.73,2.76,2.69,2.77,1351.65
64,2.88,2.87,2.95,2.91,2.97,2.91,2.93,2.94,2.99,2.92,2.95,2.96,2.98,2.97,2.99,2.92,2.95,2.92,2.95,1351.65
128,3.50,3.53,3.55,3.57,3.55,3.59,3.54,3.73,3.60,3.53,3.58,3.60,3.56,3.55,3.58,3.53,3.59,3.54,3.57,1351.65
256,3.71,3.77,3.73,3.77,3.76,3.71,3.73,3.75,3.79,3.74,3.76,3.80,3.76,3.77,3.76,3.76,3.74,3.73,3.77,1351.65
512,3.95,3.97,3.99,3.98,3.99,3.99,3.98,3.95,3.99,3.97,4.01,4.00,4.00,4.01,4.03,3.95,4.01,4.00,4.01,1351.65
1024,4.71,4.76,4.75,4.77,4.79,4.77,4.76,4.75,4.74,4.74,4.75,4.78,4.77,4.79,4.78,4.76,4.80,4.75,4.78,1351.65
2048,6.55,6.39,6.52,6.52,6.49,6.76,6.45,6.53,6.38,6.48,6.51,6.49,6.59,6.49,6.61,6.39,6.45,6.52,6.57,1351.65
4096,9.97,9.58,9.87,9.76,9.77,9.92,9.65,9.90,9.67,9.99,9.97,9.90,9.79,9.97,9.98,10.02,9.81,9.95,9.75,1351.65
8192,16.09,15.68,16.12,15.69,15.85,15.91,15.60,15.91,15.67,16.07,16.07,15.89,15.72,16.25,16.00,15.86,15.76,16.09,15.96,1351.65
16384,28.32,27.80,29.04,28.44,27.96,29.10,28.66,27.15,27.65,28.25,29.01,28.58,28.06,28.74,29.08,27.89,27.84,28.86,28.33,1351.65
32768,49.83,49.82,50.09,50.23,49.04,50.54,51.25,48.61,49.40,50.71,51.39,50.35,49.21,50.14,51.04,50.00,49.12,50.76,50.16,1351.65
65536,93.41,94.89,95.72,94.40,94.10,94.48,96.37,93.24,92.23,93.78,95.45,99.11,94.27,94.04,95.95,94.23,92.62,96.53,95.30,1351.65
131072,188.45,190.07,189.94,186.85,188.55,187.29,190.21,187.88,186.59,186.79,190.17,190.09,187.27,187.33,189.15,188.38,188.07,191.64,189.54,1351.65
262144,389.15,386.32,384.48,386.22,385.90,384.12,389.39,382.73,383.30,387.70,385.08,386.07,382.65,384.15,387.55,388.81,407.17,388.53,342.83,1351.65
524288,776.75,778.89,772.59,776.43,779.15,769.84,779.49,775.45,772.63,782.63,778.84,777.35,746.42,774.05,771.43,778.93,772.82,778.48,699.36,1351.65
1048576,1531.02,1436.41,1510.20,1457.03,1506.36,1549.17,1508.31,1510.07,1435.14,1549.91,1526.94,1453.14,1433.51,1499.14,1500.30,1486.56,1490.58,1525.97,1351.65,1351.65
